region_id	region_name	region_ent_type	total_value	tile	asbestos	concrete	zink_aluminium_sheet	metal_sheet	cadjan_palmyrah_straw	other	not_relevant
LK-1227105	Nittambuwa East	gnd	223	94	121	5	0	3	0	0	0
LK-1227475	Mathalana North	gnd	223	92	127	2	0	2	0	0	0
LK-1230085	Etambagahawatta	gnd	223	114	98	8	0	3	0	0	0
LK-2103045	Haddapitiya	gnd	223	50	127	40	3	3	0	0	0
LK-2124230	Kandegama	gnd	223	22	142	29	16	0	14	0	0
LK-2139165	Yalegoda West	gnd	223	3	187	22	4	0	7	0	0
LK-2139390	Ihala Pethiyagoda	gnd	223	10	172	40	0	1	0	0	0
LK-2148085	Wetakepotha	gnd	223	5	152	57	0	9	0	0	0
LK-2227055	Gemburuoya	gnd	223	52	158	1	0	12	0	0	0
LK-2306245	Diggalpotta	gnd	223	28	154	32	2	7	0	0	0
LK-3103060	Athuruwella	gnd	223	115	96	11	0	1	0	0	0
LK-3118010	Ela Ihala North	gnd	223	62	158	2	0	1	0	0	0
LK-3145255	Divulana Colony	gnd	223	87	122	6	0	7	1	0	0
LK-3154025	Maharamba	gnd	223	74	119	25	0	3	2	0	0
LK-3154275	Ahangama Central	gnd	223	125	84	8	0	6	0	0	0
LK-3230015	Denagama West	gnd	223	133	81	7	0	2	0	0	0
LK-3233055	Naradda	gnd	223	136	79	5	2	1	0	0	0
LK-3233080	Puhulwella East	gnd	223	112	101	10	0	0	0	0	0
LK-3306075	Ittanwekada	gnd	223	136	75	2	0	9	1	0	0
LK-3318210	Kankanamgama	gnd	223	113	105	3	0	2	0	0	0
LK-3321105	Abakolawewa North	gnd	223	115	88	11	0	9	0	0	0
LK-3321240	Mandaduwa	gnd	223	125	92	5	0	0	1	0	0
LK-3324105	Welipitiya	gnd	223	142	68	10	0	2	1	0	0
LK-3330095	Waharakgoda North	gnd	223	113	101	7	0	2	0	0	0
LK-4503065	Pulopalai	gnd	223	87	124	1	3	0	8	0	0
LK-4512060	Madduvilnadu West	gnd	223	145	61	0	7	9	1	0	0
LK-5133015	Thumpankerni (Y.F.S.)	gnd	223	202	7	0	4	0	8	2	0
LK-5230035	Ninthavur 14	gnd	223	169	9	45	0	0	0	0	0
LK-5239060	Akkaraipattu 7	gnd	223	122	25	75	0	1	0	0	0
LK-6124175	Embogama	gnd	223	154	57	1	3	6	2	0	0
LK-6160085	Maswewa	gnd	223	101	95	9	0	17	0	1	0
LK-6163060	Gopallawa	gnd	223	110	86	12	2	13	0	0	0
LK-6163480	Pihimbuwa	gnd	223	82	84	27	23	7	0	0	0
LK-6239225	Maravila Town	gnd	223	209	11	3	0	0	0	0	0
LK-7151010	Galkulama	gnd	223	42	170	7	2	2	0	0	0
LK-7151185	Alagollewa	gnd	223	69	145	3	4	2	0	0	0
LK-7166175	Budugehinna	gnd	223	62	141	2	10	7	1	0	0
LK-8142165	Kosgama	gnd	223	41	165	1	0	14	2	0	0
LK-1209375	Hapugahagama	gnd	222	136	68	2	1	15	0	0	0
LK-1212630	Pasyala West	gnd	222	104	107	9	1	1	0	0	0
LK-1212660	Radawadunna Pahala	gnd	222	135	72	11	0	4	0	0	0
LK-1227070	Kongasdeniya	gnd	222	118	86	14	3	1	0	0	0
LK-1230540	Guruwala	gnd	222	70	141	9	2	0	0	0	0
LK-1318195	Panagoda	gnd	222	74	135	6	3	4	0	0	0
LK-2106130	Pahala Hingulwala	gnd	222	29	164	16	6	7	0	0	0
LK-2106245	Marathugoda South	gnd	222	31	150	32	9	0	0	0	0
LK-2121215	Asamodagamyaya	gnd	222	83	128	3	0	8	0	0	0
LK-2124285	Rambukpotha	gnd	222	34	122	18	13	35	0	0	0
LK-2127015	Kandekumbura	gnd	222	20	156	16	1	22	7	0	0
LK-2139265	Imbuldeniya	gnd	222	22	167	21	0	12	0	0	0
LK-2139525	Ganhatha	gnd	222	33	154	22	3	10	0	0	0
LK-2206255	Kalundewa Paranagama	gnd	222	68	152	1	1	0	0	0	0
LK-2218065	Kawatayamuna	gnd	222	16	177	19	1	0	9	0	0
LK-3103145	Etawalawatta East	gnd	222	118	93	5	0	3	3	0	0
LK-3142120	Thotagoda	gnd	222	36	158	28	0	0	0	0	0
LK-3236100	Kithalagama West	gnd	222	116	98	5	0	3	0	0	0
LK-3245090	Naotunna South	gnd	222	120	84	15	0	3	0	0	0
LK-3321115	Morayaya South	gnd	222	148	62	8	0	0	4	0	0
LK-3325185	Omara West	gnd	222	164	51	5	0	0	2	0	0
LK-3330150	Getamanna North	gnd	222	161	54	1	0	5	1	0	0
LK-4127045	Valvettithurai South West	gnd	222	157	54	10	0	0	1	0	0
LK-4136025	Passaiyoor West	gnd	222	90	122	8	1	1	0	0	0
LK-4303060	Paranthan	gnd	222	177	25	6	12	0	2	0	0
LK-5212075	Bokkabedda	gnd	222	22	148	0	0	52	0	0	0
LK-6160245	Kotikapola Ihalagama	gnd	222	58	138	24	2	0	0	0	0
LK-6178230	Meddepola Ihala	gnd	222	196	20	2	1	3	0	0	0
LK-6184130	Maharachchimulla	gnd	222	125	72	6	9	6	4	0	0
LK-6187050	Hiripathwella	gnd	222	150	61	6	0	5	0	0	0
LK-6209090	Murukkuwatawana	gnd	222	122	81	1	1	7	10	0	0
LK-7206025	Palliyagodella	gnd	222	30	184	2	2	2	2	0	0
LK-7212220	Weeralanda	gnd	222	31	183	2	4	2	0	0	0
LK-7218105	Heeratiya	gnd	222	35	168	6	2	10	1	0	0
LK-8106060	Aluketiyawa	gnd	222	117	98	1	0	6	0	0	0
LK-9218195	Penihela	gnd	222	115	77	4	0	26	0	0	0
LK-9230180	Madagammana	gnd	222	28	152	5	2	8	27	0	0
LK-1312255	Weyangalla East	gnd	221	39	160	22	0	0	0	0	0
LK-1327075	Serupita West	gnd	221	70	143	6	0	2	0	0	0
LK-2124260	Maharawela	gnd	221	20	161	13	5	22	0	0	0
LK-2139100	Deliwala	gnd	221	27	151	33	4	6	0	0	0
LK-2139120	Rajagiriya	gnd	221	6	185	19	0	0	11	0	0
LK-2145035	Hippola	gnd	221	42	129	46	0	4	0	0	0
LK-2215015	Selagama East	gnd	221	83	117	6	0	0	15	0	0
LK-2218115	Udugama	gnd	221	58	129	20	2	12	0	0	0
LK-2306100	Galauda North	gnd	221	49	152	5	2	11	1	0	1
LK-2307370	Udalumada	gnd	221	27	160	24	3	7	0	0	0
LK-3127105	Boralukada	gnd	221	71	146	4	0	0	0	0	0
LK-3135045	Kuleegoda East	gnd	221	69	147	4	0	1	0	0	0
LK-3245145	Gandara Central	gnd	221	118	93	7	0	0	3	0	0
LK-3325165	Muruthawela Ihala	gnd	221	165	49	3	0	4	0	0	0
LK-4130150	Sarasalai North	gnd	221	139	75	0	0	7	0	0	0
LK-4215060	Saveriyarpuram	gnd	221	203	0	1	1	12	4	0	0
LK-4409030	Mannakandal	gnd	221	142	56	0	19	1	3	0	0
LK-5136215	Thuraineelavanai North 01	gnd	221	194	2	19	4	0	0	2	0
LK-5212010	Nugelanda North	gnd	221	43	160	0	3	15	0	0	0
LK-5218070	Sammanthurai 10	gnd	221	140	3	77	1	0	0	0	0
LK-5230105	Ninthavur 21	gnd	221	151	13	57	0	0	0	0	0
LK-5248045	Pothuvil 02 / Unit 3	gnd	221	155	3	63	0	0	0	0	0
LK-6118050	Leekolapitiya	gnd	221	167	46	0	3	3	2	0	0
LK-6121210	Tharanagolla	gnd	221	133	73	6	2	7	0	0	0
LK-6124020	Moragaswewa	gnd	221	141	70	2	1	1	5	0	1
LK-6124210	Kumbukwewa	gnd	221	159	50	1	7	0	4	0	0
LK-6136080	Welawa	gnd	221	176	38	1	1	0	5	0	0
LK-6157035	Kahatapitiya	gnd	221	122	78	7	0	0	14	0	0
LK-6169160	Mahagama	gnd	221	146	53	9	2	11	0	0	0
LK-6181025	Meewewa	gnd	221	153	50	1	4	12	1	0	0
LK-6181145	Rangallepola	gnd	221	185	30	2	1	3	0	0	0
LK-6221055	Karuwalabedda	gnd	221	185	24	1	4	5	2	0	0
LK-6239070	Yatakalana	gnd	221	210	5	0	0	6	0	0	0
LK-6245055	Kolinjadiya South	gnd	221	214	6	1	0	0	0	0	0
LK-6248020	Hundirapola	gnd	221	143	60	0	2	16	0	0	0
LK-6248190	Dankotuwa South	gnd	221	187	14	14	4	0	0	0	2
LK-7118120	Wahamalgollewa Track 03	gnd	221	51	168	2	0	0	0	0	0
LK-7121105	Samadhigama	gnd	221	42	177	2	0	0	0	0	0
LK-7154145	Mailagaswewa	gnd	221	25	180	8	0	8	0	0	0
LK-8112100	Godunna	gnd	221	37	162	17	1	4	0	0	0
LK-9151035	Dambemada	gnd	221	126	70	22	0	3	0	0	0
LK-9209260	Ganthuna Medagama	gnd	221	44	63	0	9	0	105	0	0
LK-1212265	Kosetadeniya	gnd	220	122	83	7	0	8	0	0	0
LK-1227585	Yatawaka	gnd	220	108	102	4	1	1	4	0	0
LK-1230025	Bandaranayakapura East	gnd	220	100	101	8	0	11	0	0	0
LK-1230280	Walpola	gnd	220	79	134	7	0	0	0	0	0
LK-1230325	Pelpita	gnd	220	97	119	2	1	1	0	0	0
LK-1330280	Lewwanduwa East	gnd	220	63	147	10	0	0	0	0	0
LK-1339075	Uthumgama	gnd	220	133	78	7	1	1	0	0	0
LK-2134235	Alagalla Ihala	gnd	220	11	189	12	2	6	0	0	0
LK-2139485	Rangoda	gnd	220	21	162	34	0	1	2	0	0
LK-2227080	Maraka	gnd	220	49	152	2	1	16	0	0	0
LK-2230190	Wetasyaya	gnd	220	36	130	18	6	0	30	0	0
LK-2306160	Dampola	gnd	220	37	167	11	4	1	0	0	0
LK-2306205	Uda Galauda	gnd	220	30	164	19	0	6	0	0	1
LK-3124100	Kurupanawa	gnd	220	99	119	1	0	1	0	0	0
LK-3128015	Polgahavila	gnd	220	97	118	0	1	0	3	1	0
LK-3145070	Etambagasmulla	gnd	220	71	136	3	1	8	1	0	0
LK-3154065	Dodampe	gnd	220	83	123	11	2	0	1	0	0
LK-3236130	Uduwa East	gnd	220	135	80	4	0	1	0	0	0
LK-5206065	Thalapitaoya South	gnd	220	89	122	3	6	0	0	0	0
LK-5216030	Central Camp 04	gnd	220	175	11	12	22	0	0	0	0
LK-6124215	Konwewa	gnd	220	157	48	2	0	0	11	2	0
LK-6142220	Madulupitiya	gnd	220	171	35	4	1	0	8	1	0
LK-6149005	Erihabe	gnd	220	145	58	0	4	11	2	0	0
LK-6163115	Alakolamada	gnd	220	108	98	10	2	2	0	0	0
LK-6175090	Thunthota	gnd	220	166	37	3	5	0	9	0	0
LK-6184065	Kandegedara South	gnd	220	132	66	3	2	17	0	0	0
LK-6212015	Maha Andarawewa	gnd	220	114	100	0	6	0	0	0	0
LK-7124105	Medawachchi Handiya	gnd	220	66	146	5	0	2	1	0	0
LK-8106205	Dikyaya	gnd	220	101	70	1	0	47	1	0	0
LK-8212065	Kalugollayaya	gnd	220	140	72	4	1	0	3	0	0
LK-1212225	Neligama Central	gnd	219	104	98	14	2	1	0	0	0
LK-1230040	Thimbirigama	gnd	219	115	91	10	0	3	0	0	0
LK-1230160	Udawela	gnd	219	94	110	1	0	14	0	0	0
LK-2127055	Ihala Gonagama	gnd	219	23	155	27	9	0	5	0	0
LK-2206060	Palutawa	gnd	219	27	182	4	2	0	4	0	0
LK-2212125	Maningamuwa East	gnd	219	47	151	19	1	1	0	0	0
LK-2233240	Hunuketawala	gnd	219	4	127	12	13	63	0	0	0
LK-2303110	Mawela West	gnd	219	0	88	12	20	99	0	0	0
LK-3118145	Eppala	gnd	219	99	117	1	0	0	2	0	0
LK-3135040	Galagoda West	gnd	219	101	110	4	0	4	0	0	0
LK-3145275	Attaragoda	gnd	219	65	132	10	1	11	0	0	0
LK-3236040	Akkara Panaha	gnd	219	104	112	3	0	0	0	0	0
LK-3242050	Pahalagoda	gnd	219	119	82	12	2	4	0	0	0
LK-3242330	Kotuwegoda South	gnd	219	23	168	28	0	0	0	0	0
LK-3321040	Ihala Gonadeniya	gnd	219	172	43	3	0	0	1	0	0
LK-3327100	Wawwa	gnd	219	152	59	3	1	0	4	0	0
LK-6112050	Uda Divulwewa	gnd	219	130	84	0	1	0	4	0	0
LK-6121070	Kivulegama	gnd	219	176	34	1	1	0	7	0	0
LK-6133010	Weragala	gnd	219	127	70	0	0	10	12	0	0
LK-6136185	Mirihanegama	gnd	219	167	47	2	0	3	0	0	0
LK-6148175	Nindawela	gnd	219	203	10	1	0	0	5	0	0
LK-6149115	Bogoda	gnd	219	142	71	0	3	2	1	0	0
LK-6163285	Kandegedara	gnd	219	103	93	11	0	0	12	0	0
LK-6166015	Pathinwatta	gnd	219	163	45	6	2	3	0	0	0
LK-6166190	Sevendana	gnd	219	141	68	4	0	6	0	0	0
LK-7124190	Diyatittawewa	gnd	219	111	79	9	1	19	0	0	0
LK-7166135	Maneruwa	gnd	219	97	114	1	0	7	0	0	0
LK-9203365	Yatiwaldeniya	gnd	219	97	103	11	2	6	0	0	0
LK-9218085	Pinnagoda Kanda	gnd	219	120	88	5	0	6	0	0	0
LK-1212245	Siyambalagoda	gnd	218	103	102	3	0	9	1	0	0
LK-1227035	Thalgasmote West	gnd	218	98	111	8	0	0	1	0	0
LK-1333065	Agalawatta	gnd	218	94	113	11	0	0	0	0	0
LK-2106195	Waldeniya	gnd	218	21	179	17	0	1	0	0	0
LK-2109155	Palle Deegala	gnd	218	14	154	37	4	9	0	0	0
LK-2134015	Aludeniya South	gnd	218	103	82	24	0	0	7	2	0
LK-2136040	Udawela Pallemaditta	gnd	218	39	141	26	4	6	2	0	0
LK-2136215	Kavudupana	gnd	218	21	173	15	3	6	0	0	0
LK-2145155	Ethulgama South	gnd	218	47	143	16	8	3	0	0	1
LK-2212135	Ekamuthugama	gnd	218	45	144	19	1	9	0	0	0
LK-2230055	Polwattakanda	gnd	218	14	157	3	0	44	0	0	0
LK-2310050	Ellakumbura	gnd	218	55	136	3	6	16	0	2	0
LK-3106175	Mahakarawa	gnd	218	72	137	7	0	2	0	0	0
LK-3124040	Aluth Thanayamgoda Ihala	gnd	218	72	135	7	0	4	0	0	0
LK-3133180	Walakada	gnd	218	85	130	2	1	0	0	0	0
LK-3151050	Imaduwa Athireka 1	gnd	218	103	101	10	0	3	1	0	0
LK-3154045	Heenatigala South	gnd	218	93	100	16	1	7	1	0	0
LK-3212205	Ransegoda West	gnd	218	140	69	6	0	0	3	0	0
LK-3218035	Lenama South	gnd	218	127	83	8	0	0	0	0	0
LK-3242320	Meddawatta South	gnd	218	75	129	12	0	1	0	0	1
LK-3315220	Kivula North	gnd	218	110	90	10	1	6	1	0	0
LK-3318140	Dimbulgoda	gnd	218	132	76	4	0	5	1	0	0
LK-3327075	Kandebedda	gnd	218	141	72	2	0	0	3	0	0
LK-4139015	Mandaitivu South	gnd	218	130	69	3	16	0	0	0	0
LK-4215090	Karadikkuli	gnd	218	202	1	0	2	13	0	0	0
LK-5333005	Ilangaithurai	gnd	218	129	20	0	25	6	38	0	0
LK-6103045	Kokmaduwa	gnd	218	113	91	1	3	3	6	1	0
LK-6112040	Maha Divulwewa	gnd	218	143	70	0	2	2	1	0	0
LK-6127065	Mamunugama	gnd	218	156	53	0	4	5	0	0	0
LK-6127110	Hathigamuwa	gnd	218	139	71	0	1	6	1	0	0
LK-6145270	Ebogedara	gnd	218	182	27	1	5	0	3	0	0
LK-6148095	Dematawa	gnd	218	169	40	1	0	8	0	0	0
LK-6172235	Thalahitimulla	gnd	218	169	36	2	8	3	0	0	0
LK-6181250	Riloluwa	gnd	218	150	50	2	7	9	0	0	0
LK-6184160	Ihala Kalalpitiya	gnd	218	117	70	7	0	23	1	0	0
LK-6187310	Mawatta	gnd	218	143	60	5	4	6	0	0	0
LK-7106120	Thimbiriwewa	gnd	218	42	173	3	0	0	0	0	0
LK-7203185	Girithale Puranagama	gnd	218	39	157	14	3	0	4	1	0
LK-8106130	Uraniya	gnd	218	71	131	5	5	6	0	0	0
LK-9203250	Muwapitiya	gnd	218	135	65	8	0	10	0	0	0
LK-9224015	Higgoda	gnd	218	80	122	2	4	8	2	0	0
LK-1209505	Sayakkaramulla	gnd	217	139	68	6	0	4	0	0	0
LK-1312180	Bogahawatta	gnd	217	113	104	0	0	0	0	0	0
LK-1330285	Madawala	gnd	217	105	111	0	0	0	0	1	0
LK-1339240	Katudora	gnd	217	108	107	1	0	1	0	0	0
LK-2124025	Kotaganga	gnd	217	0	11	0	0	205	1	0	0
LK-2139375	Embekka	gnd	217	44	117	50	0	6	0	0	0
LK-2139460	Boowelikada	gnd	217	6	155	55	1	0	0	0	0
LK-2233235	Udathenna	gnd	217	20	161	17	7	12	0	0	0
LK-2306150	Arattana	gnd	217	30	135	41	7	3	0	1	0
LK-2307315	Denike	gnd	217	30	139	35	10	3	0	0	0
LK-3306150	Beralihela	gnd	217	127	79	3	0	8	0	0	0
LK-3312125	Hambantota East	gnd	217	79	127	10	0	0	1	0	0
LK-3325115	Thalapathkanda	gnd	217	119	87	10	0	0	1	0	0
LK-3330265	Getamanna South	gnd	217	122	88	6	0	1	0	0	0
LK-4103010	Analaitivu South	gnd	217	161	29	0	0	15	12	0	0
LK-5121105	Panchenai	gnd	217	160	6	0	12	0	34	5	0
LK-5239040	Kannakigramam 01	gnd	217	156	34	10	15	2	0	0	0
LK-6112075	Serugoda	gnd	217	137	70	1	0	9	0	0	0
LK-6127035	Galgiriyawa	gnd	217	165	45	0	1	3	0	3	0
LK-6136215	Hettigedara	gnd	217	174	38	3	0	2	0	0	0
LK-6145020	Ganegama	gnd	217	183	20	1	7	4	2	0	0
LK-6145195	Hettigama	gnd	217	150	56	2	4	5	0	0	0
LK-6157040	Meddegama East	gnd	217	140	70	3	1	3	0	0	0
LK-6175150	Polgaha Agara	gnd	217	190	24	0	0	3	0	0	0
LK-6184295	Udakekulawala	gnd	217	113	88	4	4	0	8	0	0
LK-6187060	Wadakada	gnd	217	106	78	18	8	7	0	0	0
LK-6187185	Koradoluwa	gnd	217	131	73	8	1	4	0	0	0
LK-6236040	Thambagalla West	gnd	217	202	4	1	1	9	0	0	0
LK-6236180	Pattiyagama	gnd	217	209	3	0	1	4	0	0	0
LK-7166020	Pahalagama	gnd	217	69	133	10	0	2	3	0	0
LK-8133170	Liyangahawela	gnd	217	16	156	13	1	31	0	0	0
LK-9142220	Mahagama East	gnd	217	123	85	6	0	2	1	0	0
LK-1215325	Ellangala	gnd	216	122	87	6	0	1	0	0	0
LK-1230420	Udugama	gnd	216	85	118	4	2	7	0	0	0
LK-1230430	Udakanampella	gnd	216	99	114	3	0	0	0	0	0
LK-2106220	Kiralagama	gnd	216	20	134	46	7	9	0	0	0
LK-2121240	Bembiya	gnd	216	96	100	6	10	4	0	0	0
LK-2133375	Madapathagama	gnd	216	7	158	50	1	0	0	0	0
LK-2136155	Kotaligoda South	gnd	216	24	149	30	4	9	0	0	0
LK-2139275	Handessa	gnd	216	16	154	29	5	12	0	0	0
LK-2139365	Siyambalagoda	gnd	216	38	156	16	2	4	0	0	0
LK-2203270	Yatiwehera	gnd	216	55	133	17	1	10	0	0	0
LK-2227045	Handungamuwa	gnd	216	67	139	0	9	1	0	0	0
LK-2230065	Medawatta	gnd	216	0	33	0	19	164	0	0	0
LK-3127030	Nayapamula	gnd	216	59	146	9	0	2	0	0	0
LK-3137085	Palliyapitiya	gnd	216	115	84	12	2	3	0	0	0
LK-3145045	Welihena	gnd	216	64	150	2	0	0	0	0	0
LK-3151035	Puswelkada	gnd	216	50	158	8	0	0	0	0	0
LK-3151115	Godaudamandiya	gnd	216	94	114	5	1	0	2	0	0
LK-3230050	Wepathaira North	gnd	216	145	66	2	0	3	0	0	0
LK-3245205	Devinuwara South	gnd	216	131	81	3	0	0	1	0	0
LK-3315245	Welipatanvila	gnd	216	121	86	9	0	0	0	0	0
LK-4215050	Ahathimurippu	gnd	216	212	0	0	0	4	0	0	0
LK-5133190	Kannapuram East	gnd	216	163	36	2	14	0	0	1	0
LK-5136205	Periyakallar 03	gnd	216	189	4	22	0	1	0	0	0
LK-5212015	Nugelanda South	gnd	216	64	140	2	0	0	10	0	0
LK-5212250	Kumudugama	gnd	216	36	170	1	0	0	8	1	0
LK-6106205	Aluthherathgama	gnd	216	90	103	17	2	4	0	0	0
LK-6124160	Deheneggama	gnd	216	121	78	4	0	0	9	4	0
LK-6209040	Ihala Puliyankulama	gnd	216	129	78	0	0	9	0	0	0
LK-6233160	Mungandaluwa East	gnd	216	169	24	3	16	4	0	0	0
LK-6248110	Gonavila North	gnd	216	204	9	1	0	2	0	0	0
LK-7127150	Nuwaragam Colony	gnd	216	87	122	1	0	6	0	0	0
LK-8112110	Thetilla	gnd	216	28	172	14	0	1	1	0	0
LK-8118010	Palawatta	gnd	216	14	185	8	1	8	0	0	0
LK-8118170	Kanawerella West	gnd	216	9	87	4	0	116	0	0	0
LK-8142160	We Eliya	gnd	216	42	146	7	1	20	0	0	0
LK-8206040	Thalkotayaya	gnd	216	145	69	1	0	1	0	0	0
LK-9203400	Deldeniya	gnd	216	99	88	11	5	12	1	0	0
LK-9209250	Ambalakanda	gnd	216	57	101	21	16	21	0	0	0
LK-9218335	Ebidigala	gnd	216	104	85	5	0	0	20	0	2
LK-1212515	Hedidenikanda	gnd	215	82	113	18	0	2	0	0	0
LK-1227185	Egoda Nittambuwa	gnd	215	95	108	11	0	1	0	0	0
LK-1315100	Pahala Karannagoda	gnd	215	81	131	2	0	1	0	0	0
LK-1327020	Remunagoda North	gnd	215	74	128	6	0	2	5	0	0
LK-1333115	Kithulgoda South	gnd	215	96	118	1	0	0	0	0	0
LK-2121235	Kolonyaya	gnd	215	112	95	1	0	7	0	0	0
LK-2124245	Gabbela	gnd	215	22	155	15	3	20	0	0	0
LK-2139490	Ambagasthenna	gnd	215	32	158	22	1	2	0	0	0
LK-2145110	Ethulgama North	gnd	215	54	108	44	3	6	0	0	0
LK-2209015	Serudandapola	gnd	215	22	184	4	1	4	0	0	0
LK-2233085	Enasalmada	gnd	215	14	152	14	2	32	1	0	0
LK-2306035	Bogahalanda	gnd	215	27	160	12	6	10	0	0	0
LK-3124015	Malamura	gnd	215	82	130	1	0	1	1	0	0
LK-3130025	Miriswatta	gnd	215	74	137	3	0	1	0	0	0
LK-3133155	Domanvila	gnd	215	50	156	8	0	0	0	1	0
LK-3206175	Uvaragala	gnd	215	123	86	3	0	2	0	1	0
LK-3215130	Athuraliya West	gnd	215	133	72	6	0	4	0	0	0
LK-3218095	Minipogoda	gnd	215	129	84	2	0	0	0	0	0
LK-3324170	Gallindamulla	gnd	215	128	74	10	0	2	1	0	0
LK-3324185	Ulahitiyawa West	gnd	215	139	64	3	0	9	0	0	0
LK-4112130	Palai Veemankamam South	gnd	215	178	17	0	8	0	1	11	0
LK-4127005	Thondamanaru South	gnd	215	64	146	2	2	0	1	0	0
LK-4303045	Mamadu	gnd	215	163	23	3	0	0	22	4	0
LK-5110005	Punanai West	gnd	215	172	9	0	0	25	0	9	0
LK-5212040	Galapitagala West	gnd	215	62	132	7	4	0	10	0	0
LK-5330005	Neelapola	gnd	215	36	167	3	0	9	0	0	0
LK-6115080	Moragolla	gnd	215	172	36	3	1	2	0	1	0
LK-6163250	Kuthurumahana	gnd	215	90	107	8	4	6	0	0	0
LK-6166150	Galabadagama	gnd	215	152	51	5	0	0	6	1	0
LK-6169225	Saliyala	gnd	215	170	36	1	5	2	1	0	0
LK-6175020	Rantetiyawa	gnd	215	175	20	6	0	14	0	0	0
LK-6181040	Puwakgahakotuwa	gnd	215	163	43	4	1	4	0	0	0
LK-6187170	Thalawattegedara	gnd	215	124	76	8	3	4	0	0	0
LK-6209085	Pahariya	gnd	215	118	82	0	11	0	1	3	0
LK-6242015	Pilakatumulla	gnd	215	185	15	5	1	0	9	0	0
LK-6242220	Meda Katuneriya	gnd	215	206	7	1	1	0	0	0	0
LK-7106125	Handagala Kirimetiyawa	gnd	215	109	105	0	0	1	0	0	0
LK-8127325	Hangiliella	gnd	215	21	162	3	7	20	1	0	1
LK-8142045	Ranasinghegama	gnd	215	5	138	5	8	58	0	1	0
LK-8206045	Deliwa	gnd	215	121	80	7	0	6	1	0	0
LK-9209035	Gammannagoda	gnd	215	91	106	8	0	3	7	0	0
LK-1209215	Erabadda	gnd	214	121	78	9	4	2	0	0	0
LK-1212380	Palmada	gnd	214	120	76	4	1	0	13	0	0
LK-2112080	Gunembill	gnd	214	4	151	25	9	25	0	0	0
LK-2112125	Moonamale	gnd	214	16	170	20	1	2	5	0	0
LK-2139530	Daskara	gnd	214	27	137	49	0	1	0	0	0
LK-2212025	Mananwatta	gnd	214	32	152	12	2	16	0	0	0
LK-2306155	Ambaliyadda	gnd	214	41	160	11	1	1	0	0	0
LK-2309280	Madumana	gnd	214	27	150	2	7	27	0	1	0
LK-2309505	Palalpathana	gnd	214	2	75	13	13	110	1	0	0
LK-3118130	Opatha North	gnd	214	96	107	8	0	3	0	0	0
LK-3127100	Sandarawala	gnd	214	56	148	6	0	4	0	0	0
LK-3145110	Badungoda Colony	gnd	214	57	149	3	0	5	0	0	0
LK-3148120	Magedara	gnd	214	96	111	5	0	1	1	0	0
LK-3242265	Noope	gnd	214	110	84	19	1	0	0	0	0
LK-3318080	Kohombagaswewa	gnd	214	137	68	8	0	0	1	0	0
LK-3321265	Mulgirigala West	gnd	214	163	41	5	1	0	4	0	0
LK-3324220	Hediwatta	gnd	214	142	66	2	0	0	4	0	0
LK-3330115	Agulmaduwa	gnd	214	129	66	11	2	6	0	0	0
LK-4215010	Arippu East	gnd	214	209	3	0	0	0	2	0	0
LK-4503030	Kilaly	gnd	214	177	18	0	15	0	0	4	0
LK-5112180	Rugam	gnd	214	160	17	2	3	31	1	0	0
LK-6136070	Karandawetiya	gnd	214	142	54	0	3	13	2	0	0
LK-6163405	Akkara Panaha	gnd	214	90	105	0	9	9	1	0	0
LK-6175085	Dummalasooriya	gnd	214	198	9	1	2	3	0	0	1
LK-6221080	Punavitiya	gnd	214	152	47	0	1	14	0	0	0
LK-6239065	Hewana	gnd	214	191	11	0	0	11	1	0	0
LK-7154110	Mankadawala	gnd	214	29	178	3	0	0	4	0	0
LK-7166170	Dematagollagama	gnd	214	91	102	7	3	11	0	0	0
LK-8203195	Thanayamgama	gnd	214	95	99	1	3	15	0	1	0
LK-8218045	Wekumbura	gnd	214	54	148	8	3	1	0	0	0
LK-9103135	Mahara	gnd	214	13	192	6	1	2	0	0	0
LK-9203145	Kiriwallapitiya	gnd	214	80	114	12	1	0	7	0	0
LK-1115320	Pelpola	gnd	213	53	147	4	0	9	0	0	0
LK-1212325	Handurumulla	gnd	213	119	84	2	0	8	0	0	0
LK-1312160	Pahala Welgama	gnd	213	38	133	1	0	0	38	0	3
LK-2115065	Pitawala	gnd	213	14	173	17	3	6	0	0	0
LK-2124240	Pallebage	gnd	213	12	124	30	12	0	35	0	0
LK-2206005	Siyambala Wewa	gnd	213	52	140	5	2	12	2	0	0
LK-2206130	Pahala Erevula	gnd	213	13	189	2	0	9	0	0	0
LK-3109025	Mendorawala	gnd	213	80	131	0	0	0	2	0	0
LK-3135030	Kuleegoda West	gnd	213	75	130	6	0	0	2	0	0
LK-3135075	Galdoowa	gnd	213	80	124	6	2	1	0	0	0
LK-3154060	Handugoda	gnd	213	83	122	5	0	0	3	0	0
LK-3154245	Piyadigama West	gnd	213	137	62	12	0	0	2	0	0
LK-3224060	Uninduwela	gnd	213	133	68	11	0	1	0	0	0
LK-5251025	Lahugala	gnd	213	90	107	5	0	11	0	0	0
LK-6106165	Siyambalewa	gnd	213	92	111	3	3	0	4	0	0
LK-6109050	Kathnoruwa	gnd	213	40	170	2	1	0	0	0	0
LK-6109130	Nakolagane	gnd	213	120	76	5	0	12	0	0	0
