region_id	region_name	region_name_in_data	region_ent_type	buddhist	hindu	islam	roman_catholic	other_christian	other
LG-61021	Kuliyapitiya UC/ Kuliyapitiya PS		LG	3650	244	561	401	239	6
LG-61031	Alawwa PS		LG	65134	45	0	167	116	227
LG-61032	Bingiriya PS		LG	57503	307	2237	6064	312	301
LG-61033	Galgamuwa PS		LG	83847	94	4971	475	379	310
LG-61034	Giribawa PS		LG	31704	0	3026	19	41	139
LG-61035	Ibbagamuwa PS		LG	124648	796	10500	847	214	593
LG-61036	Kobeigane PS		LG	34325	30	5305	716	67	226
LG-61037	Kuliyapitiya PS		LG	110187	472	22890	3978	575	607
LG-61038	Kurunegala PS		LG	138243	2082	17243	3856	2194	764
LG-61039	Maho PS		LG	84705	215	4087	237	46	347
LG-61040	Mawathagama PS		LG	57291	2966	8754	787	763	306
LG-61041	Nikaweratiya PS		LG	84232	267	6509	834	136	367
LG-61042	Panduwasnuwara PS		LG	88850	194	11238	1999	94	601
LG-61043	Pannala PS		LG	117261	1028	9342	6956	777	481
LG-61044	Polgahawela PS		LG	93662	1222	6760	1216	519	676
LG-61045	Polpithigama PS		LG	85752	85	0	133	92	349
LG-61046	Rideegama PS		LG	80308	2575	12357	332	49	339
LG-61047	Wariyapola PS		LG	102173	212	1906	997	105	537
LG-61048	Udubaddawa PS		LG	40612	295	6229	6719	357	254
LG-61049	Narammala PS		LG	55045	220	3801	404	63	273
LG-62011	Puttalam MC		LG	5364	2946	38187	4456	340	28
LG-62021	Chilaw UC		LG	2873	1394	1698	14884	318	34
LG-62031	Anamaduwa PS		LG	73579	831	6026	5342	395	407
LG-62032	Arachchikattuwa PS		LG	33179	7923	6077	17329	650	208
LG-62033	Chilaw PS		LG	58114	3133	6623	21224	1963	375
LG-62034	Kalpitiya PS		LG	8271	5470	74357	46292	1062	133
LG-62035	Karuwalagaswewa PS		LG	24542	16	0	1414	126	127
LG-62036	Nattandiya PS		LG	53319	1541	7904	49594	1580	395
LG-62037	Nawagattegama PS		LG	17390	0	0	79	22	80
LG-62038	Puttalam PS		LG	21029	2609	27913	8859	835	325
LG-62039	Vanathawilluwa PS		LG	7819	816	7306	3532	400	118
LG-62040	Wennappuwa PS		LG	55625	1226	450	67800	2161	379
LG-71011	Anuradhapura MC/ Nuwaragam Palatha Central PS		LG	63124	640	5653	823	540	192
LG-71031	Galenbindunuwewa PS		LG	50009	20	1782	11	0	130
LG-71032	Galnewa PS		LG	36572	66	2696	10	0	114
LG-71033	Horowpothana PS		LG	28928	23	12128	42	33	107
LG-71034	Ipalogama PS		LG	35204	25	6213	102	205	212
LG-71035	Kahatagasdigiliya PS		LG	34067	111	10455	70	65	135
LG-71036	Kebithigollewa PS		LG	23731	0	2629	0	0	72
LG-71037	Kekirawa PS		LG	68288	1246	12750	558	279	334
LG-71038	Medawachchiya PS		LG	48517	76	3498	195	44	166
LG-71039	Mihinthale PS		LG	36434	220	2320	289	309	111
LG-71040	Nochchiyagama PS		LG	52281	188	2407	417	37	141
LG-71041	Nuwaragam Palatha Central PS		LG	70398	21	3849	209	70	295
LG-71042	Nuwaragam Palatha East PS		LG	53075	0	423	359	109	169
LG-71043	Padaviya PS		LG	24293	0	0	131	0	69
LG-71044	Palagala PS		LG	32444	63	5786	43	0	133
LG-71045	Rajanganaya PS		LG	35641	11	0	376	94	114
LG-71046	Rambewa PS		LG	34412	15	5219	68	0	147
LG-71047	Thalawa PS		LG	105779	41	579	383	1132	363
LG-71048	Nuwaragam Palatha East PS		LG	29578	34	5234	707	14	156
LG-72011	Polonnaruwa MC		LG	28858	220	7479	511	87	165
LG-72031	Dimbulagala PS		LG	82634	2518	20	332	148	255
LG-72032	Elahera PS		LG	48299	66	0	26	0	174
LG-72033	Hingurakgoda PS		LG	68762	94	552	723	195	325
LG-72034	Lankapura PS		LG	26904	0	12571	85	0	113
LG-72035	Medirigiriya PS		LG	70696	0	1483	67	19	217
LG-72037	Welikanda PS		LG	27991	3218	6647	133	89	118
LG-72038	Polonnaruwa PS		LG	45328	672	8138	199	194	205
LG-81011	Badulla MC		LG	32329	4400	7540	603	302	36
LG-81012	Bandarawela MC/ Bandarawela  PS		LG	26176	4267	3738	935	546	38
LG-81022	Haputale  UC/ Haputale  PS		LG	1041	5144	1567	759	183	1
LG-81031	Badulla PS		LG	24318	11028	1313	530	550	84
LG-81032	Bandarawela  PS		LG	22433	8007	941	789	278	139
LG-81033	Ella  PS		LG	30804	13852	1319	258	240	167
LG-81034	Haldummulla  PS		LG	21455	16091	431	183	446	172
LG-81035	Hali-Ela  PS		LG	59899	28022	4617	906	578	204
LG-81036	Haputale  PS		LG	23391	12525	2562	791	220	96
LG-81037	Kandaketiya PS		LG	25458	748	600	0	48	59
LG-81038	Mahiyanganaya PS		LG	86376	21	2353	40	62	230
LG-81039	Meegahaivula PS		LG	20824	1718	0	33	13	95
LG-81040	Passara PS		LG	27171	18240	2595	928	547	155
LG-81041	Rideemaliyadda PS		LG	60652	60	0	51	0	119
LG-81042	Soranathota PS		LG	19709	4240	241	67	87	63
LG-81043	Uva Paranagama  PS		LG	69390	9550	2467	294	127	241
LG-81044	Welimada  PS		LG	72746	11812	19646	548	392	366
LG-81045	Lunugala PS		LG	12807	16135	1192	1259	405	83
LG-82031	Badalkumbura PS		LG	39597	4434	2221	231	0	112
LG-82032	Bibila PS		LG	44824	967	1205	71	0	199
LG-82033	Buttala PS		LG	59547	394	392	91	0	182
LG-82034	Katharagama PS		LG	17477	554	38	13	37	39
LG-82035	Madulla PS		LG	36280	0	0	70	30	66
LG-82036	Medagama PS		LG	37655	23	6819	20	0	97
LG-82037	Moneragala PS		LG	48622	7596	256	230	142	105
LG-82038	Siyambalanduwa PS		LG	62813	26	26	28	19	143
LG-82039	Thanamalvila PS		LG	80322	13	0	39	27	213
LG-82040	Wellawaya PS		LG	71292	438	1124	85	152	189
LG-91011	Ratnapura MC/ Ratnapura PS		LG	45621	5249	6968	626	313	48
LG-91021	Balangoda UC/ Imbulpe PS		LG	23429	6686	6191	1081	566	36
LG-91022	Embilipitiya UC		LG	42873	27	0	59	36	103
LG-91032	Ayagama PS		LG	26217	3473	0	134	57	63
LG-91033	Balangoda PS		LG	45843	5951	863	424	165	169
LG-91034	Eheliyagoda PS		LG	66173	3187	3926	268	245	272
LG-91035	Embilipitiya PS		LG	116501	14	0	84	79	232
LG-91036	Imbulpe PS		LG	53446	6266	62	763	333	192
LG-91037	Kalawana PS		LG	44599	5584	0	85	353	132
LG-91038	Kolonna PS		LG	45356	4061	18	176	366	91
LG-91039	Kuruvita PS		LG	121798	6071	2074	720	604	330
LG-91040	Nivithigala PS		LG	85791	10512	531	616	208	213
LG-91041	Pelmadulla PS		LG	78112	11562	612	555	424	174
LG-91042	Ratnapura PS		LG	51076	12243	141	467	635	158
LG-91043	Weligepola PS		LG	58908	2014	230	99	38	123
LG-91044	Godakawela PS		LG	60584	12542	3110	1081	1057	167
LG-91045	Kahawatta PS		LG	33355	7887	1550	621	219	76
LG-92011	Kegalle MC		LG	14255	392	587	748	259	9
LG-92031	Aranayaka  PS		LG	61972	1088	5506	144	112	253
LG-92032	Dehiovita PS		LG	66913	12052	3862	1372	557	211
LG-92033	Deraniyagala PS		LG	34585	8722	15	325	259	99
LG-92034	Galigamuwa PS		LG	69494	2464	1141	276	154	249
LG-92035	Kegalle PS		LG	74937	1528	654	420	197	328
LG-92036	Mawanella PS		LG	82377	1066	41909	264	94	316
LG-92037	Rambukkana PS		LG	79429	700	3429	1228	1850	419
LG-92038	Ruwanwella  PS		LG	56321	4285	4297	384	312	198
LG-92039	Warakapola PS		LG	105968	3346	7728	358	205	362
LG-92040	Yatiyanthota PS		LG	45325	12585	3081	610	511	143
LG-92041	Bulathkohupitiya PS		LG	37337	7242	64	269	208	117
LK	Sri Lanka	Sri Lanka	COUNTRY	15196960	2718154	2327605	1209072	266515	63494
LK-11	Colombo	Colombo	DISTRICT	1682524	197524	297852	139690	55217	2608
LK-1103	Colombo	Colombo	DSD	47726	71811	125890	36117	10378	167
LK-1103005	Sammanthranapura	Sammanthranapura	GND	2597	1531	1919	1026	567	0
LK-1103010	Mattakkuliya	Mattakkuliya	GND	3083	8985	8383	5662	1996	26
LK-1103015	Modara	Modara	GND	5180	10315	9089	5143	1998	3
LK-1103020	Madampitiya	Madampitiya	GND	1652	1841	2973	757	473	3
LK-1103025	Mahawatta	Mahawatta	GND	2440	1296	2242	733	397	0
LK-1103030	Aluthmawatha	Aluthmawatha	GND	2205	6287	2308	2370	544	0
LK-1103035	Lunupokuna	Lunupokuna	GND	2018	4927	437	3617	925	1
LK-1103040	Bloemendhal	Bloemendhal	GND	1716	2715	1468	1763	109	0
LK-1103045	Kotahena East	Kotahena East	GND	577	3328	232	1772	181	0
LK-1103050	Kotahena West	Kotahena West	GND	976	4515	466	2850	379	0
LK-1103055	Kochchikade North	Kochchikade North	GND	332	3168	585	2081	81	0
LK-1103060	Jinthupitiya	Jinthupitiya	GND	488	4422	1979	1874	345	0
LK-1103065	Masangasweediya	Masangasweediya	GND	253	1614	4138	646	136	0
LK-1103070	New Bazaar	New Bazaar	GND	833	1863	8262	441	90	0
LK-1103075	Grandpass South	Grandpass South	GND	4235	2074	6793	735	331	1
LK-1103080	Grandpass North	Grandpass North	GND	1266	1117	6936	691	171	0
LK-1103085	Nawagampura	Nawagampura	GND	1651	2904	1618	678	131	1
LK-1103090	Maligawatta East	Maligawatta East	GND	1893	502	7450	305	70	2
LK-1103095	Khettarama	Khettarama	GND	780	732	10585	301	365	0
LK-1103100	Aluthkade East	Aluthkade East	GND	290	616	7827	93	34	0
LK-1103105	Aluthkade West	Aluthkade West	GND	324	378	4432	106	66	12
LK-1103110	Kochchikade South	Kochchikade South	GND	757	1291	4753	218	76	0
LK-1103115	Pettah	Pettah	GND	129	291	124	40	0	3
LK-1103120	Fort	Fort	GND	452	130	135	72	10	0
LK-1103125	Galle Face	Galle Face	GND	442	284	2379	118	106	1
LK-1103130	Slave Island	Kompagngnaweediya	GND	624	285	2107	120	50	3
LK-1103135	Hunupitiya	Hunupitiya	GND	986	467	2107	100	85	0
LK-1103140	Suduwella	Suduwella	GND	749	480	1644	203	41	0
LK-1103145	Keselwatta	Keselwatta	GND	1652	661	2927	220	135	6
LK-1103150	Panchikawatta	Panchikawatta	GND	1207	783	4409	308	117	0
LK-1103155	Maligawatta West	Maligawatta West	GND	1446	738	4312	447	66	0
LK-1103160	Maligakanda	Maligakanda	GND	1302	192	5772	70	58	1
LK-1103165	Maradana	Maradana	GND	991	354	1501	99	47	0
LK-1103170	Ibbanwala	Ibbanwala	GND	1187	290	202	241	105	104
LK-1103175	Wekanda	Wekanda	GND	1013	435	3396	217	93	0
LK-1106	Kolonnawa	Kolonnawa	DSD	122559	14647	67100	6895	2794	75
LK-1106005	Wadulla	Wadulla	GND	1414	2982	944	513	446	8
LK-1106010	Sedawatta	Sedawatta	GND	2096	2156	841	506	268	1
LK-1106015	Halmulla	Halmulla	GND	1673	115	203	337	46	0
LK-1106020	Kotuvila	Kotuvila	GND	3868	323	925	250	69	0
LK-1106025	Veheragoda	Veheragoda	GND	943	573	147	156	84	1
LK-1106030	Orugodawatta	Orugodawatta	GND	939	1964	1027	539	64	0
LK-1106035	Meethotamulla	Meethotamulla	GND	3271	1080	3602	438	217	1
LK-1106040	Welewatta	Welewatta	GND	2465	334	4701	124	68	0
LK-1106045	Kittampahuwa	Kittampahuwa	GND	2648	178	3907	100	28	12
LK-1106050	Wennawatta	Wennawatta	GND	3554	294	5841	203	31	1
LK-1106055	Maha Buthgamuwa B	Maha Buthgamuwa B	GND	2615	155	2474	216	0	3
LK-1106060	Kuda Buthgamuwa	Kuda Buthgamuwa	GND	3873	131	808	140	25	0
LK-1106065	Kelanimulla	Kelanimulla	GND	3763	99	150	41	14	3
LK-1106070	Ambathale	Ambathale	GND	2958	92	43	70	22	4
LK-1106075	Mulleriyawa North	Mulleriyawa North	GND	4758	175	206	83	49	0
LK-1106080	Belagama	Belagama	GND	3451	69	295	126	98	0
LK-1106085	Kotikawatta East	Kotikawatta East	GND	3323	65	454	93	34	0
LK-1106090	Maha Buthgamuwa A	Maha Buthgamuwa A	GND	1806	59	1844	112	65	5
LK-1106095	Maha Buthgamuwa C	Maha Buthgamuwa C	GND	1929	116	3288	78	0	7
LK-1106100	Wellampitiya	Wellampitiya	GND	507	36	1671	56	0	2
LK-1106105	Kuruniyawatta	Kuruniyawatta	GND	1676	437	1692	145	11	0
LK-1106110	Kolonnawa	Kolonnawa	GND	818	83	1201	28	16	1
LK-1106115	Dahampura	Dahampura	GND	1129	245	1766	75	21	6
LK-1106120	Singhapura	Singhapura	GND	2554	358	1595	139	85	0
LK-1106125	Megoda Kolonnawa	Megoda Kolonnawa	GND	1949	311	11467	70	48	2
LK-1106130	Bopetta	Bopetta	GND	1317	87	3133	71	27	0
LK-1106135	Batalandahena	Batalandahena	GND	2334	35	2476	78	10	0
LK-1106140	Kotikawatta West	Kotikawatta West	GND	2887	31	110	79	0	5
LK-1106145	Mulleriyawa South	Mulleriyawa South	GND	4597	62	119	112	39	0
LK-1106150	Malgama	Malgama	GND	5537	43	90	95	60	2
LK-1106155	Udumulla North	Udumulla North	GND	2912	21	38	39	35	0
LK-1106160	Maligagodella	Maligagodella	GND	2378	41	34	26	28	0
LK-1106165	Rajasinghagama	Rajasinghagama	GND	6667	127	140	199	51	4
LK-1106170	Udumulla South	Udumulla South	GND	2568	22	35	50	43	0
LK-1106175	Himbutana East	Himbutana East	GND	3889	22	34	58	28	1
LK-1106180	Himbutana West	Himbutana West	GND	3644	37	79	106	32	0
LK-1106185	Malpura	Malpura	GND	4016	242	167	188	52	1
LK-1106190	Gothatuwa New Town	Gothatuwa New Town	GND	1905	47	135	94	21	0
LK-1106195	Kajugahawatta	Kajugahawatta	GND	2033	74	367	71	14	2
LK-1106200	Gothatuwa	Gothatuwa	GND	1983	64	680	94	10	0
LK-1106205	Salamulla	Salamulla	GND	3496	926	4121	361	417	1
LK-1106210	Wijayapura	Wijayapura	GND	1348	36	2555	81	13	1
LK-1106215	Gajabapura	Gajabapura	GND	1074	72	1291	57	0	1
LK-1106220	Madinnagoda	Madinnagoda	GND	3192	75	104	128	42	0
LK-1106225	Elhena	Elhena	GND	1785	56	198	133	15	0
LK-1106230	Dodamgahahena	Dodamgahahena	GND	3017	97	102	137	48	0
LK-1109	Kaduwela	Kaduwela	DSD	256548	4210	3877	10572	2570	141
LK-1109005	Welivita	Welivita	GND	2830	59	129	1825	40	0
LK-1109010	Raggahawatta	Raggahawatta	GND	3708	48	81	388	32	0
LK-1109015	Hewagama	Hewagama	GND	4384	45	16	74	14	4
LK-1109020	Kaduwela	Kaduwela	GND	4027	64	17	53	23	1
LK-1109025	Pahala Bomiriya A	Pahala Bomiriya	GND	5071	99	0	65	14	10
LK-1109030	Ihala Bomiriya	Ihala Bomiriya	GND	4668	60	24	0	13	4
LK-1109035	Wekewatta	Wekewatta	GND	4271	79	10	62	35	2
LK-1109040	Nawagamuwa	Nawagamuwa	GND	5687	61	0	130	13	1
LK-1109045	Pahala Bomiriya B	Pahala Bomiriya B	GND	4841	87	10	36	36	0
LK-1109050	Welihinda	Welihinda	GND	2806	14	25	50	32	1
LK-1109055	Kothalawala	Kothalawala	GND	6091	76	51	113	40	0
LK-1109060	Mahadeniya	Mahadeniya	GND	6240	63	115	918	96	2
LK-1109065	Thalahena North	Thalahena North	GND	3768	40	25	109	14	0
LK-1109070	Malabe North	Malabe North	GND	8058	136	95	158	121	3
LK-1109075	Thunadahena	Thunadahena	GND	5866	59	123	97	46	4
LK-1109080	Korathota	Korathota	GND	11071	70	68	190	43	0
LK-1109085	Nawagamuwa South	Nawagamuwa South	GND	3264	30	11	12	0	8
LK-1109090	Batewela	Batewela	GND	2830	47	0	24	13	1
LK-1109095	Ranala	Ranala	GND	5567	122	16	58	30	2
LK-1109100	Dedigamuwa	Dedigamuwa	GND	2535	21	0	11	0	9
LK-1109105	Embilladeniya	Embilladeniya	GND	2316	14	0	38	19	2
LK-1109110	Welipillewa	Welipillewa	GND	3154	17	10	30	14	0
LK-1109115	Shanthalokagama	Shanthalokagama	GND	6768	73	308	723	190	2
LK-1109120	Pore	Pore	GND	5868	57	60	116	32	0
LK-1109125	Malabe East	Malabe East	GND	6346	71	50	274	133	2
LK-1109130	Malabe West	Malabe West	GND	5614	63	30	89	25	2
LK-1109135	Thalangama North B	Thalangama North B	GND	3686	62	45	145	56	3
LK-1109140	Thalahena South	Thalahena South	GND	2835	59	23	56	11	0
LK-1109145	Muttettugoda	Muttettugoda	GND	6431	162	81	178	48	6
LK-1109150	Thalangama North A	Thalangama North A	GND	8890	159	144	233	54	2
LK-1109155	Walpola	Walpola	GND	7622	107	87	165	103	1
LK-1109160	Kalapaluwawa	Kalapaluwawa	GND	3328	88	123	189	36	0
LK-1109165	Kotuwegoda	Kotuwegoda	GND	2144	287	153	674	158	11
LK-1109170	Subhoothipura	Subhoothipura	GND	1677	94	114	128	43	0
LK-1109175	Udumulla	Udumulla	GND	2010	44	130	109	41	0
LK-1109180	Battaramulla North	Battaramulla North	GND	1897	45	37	109	38	2
LK-1109185	Batapotha	Batapotha	GND	7198	119	75	211	73	1
LK-1109190	Pothuarawa	Pothuarawa	GND	7902	104	85	174	60	5
LK-1109195	Hokandara North	Hokandara North	GND	6682	175	36	145	35	1
LK-1109200	Oruwala	Oruwala	GND	4450	49	81	106	44	0
LK-1109205	Athurugiriya	Athurugiriya	GND	6091	43	40	62	16	0
LK-1109210	Thaldiyawala	Thaldiyawala	GND	3957	69	22	52	0	2
LK-1109215	Boralugoda	Boralugoda	GND	3643	15	20	35	11	2
LK-1109220	Hokandara East	Hokandara East	GND	6654	84	51	154	103	2
LK-1109225	Arangala	Arangala	GND	5491	93	30	82	58	2
LK-1109230	Evarihena	Evarihena	GND	2726	48	31	113	69	1
LK-1109235	Kumaragewatta	Kumaragewatta	GND	4020	69	81	244	91	1
LK-1109240	Jayawadanagama	Jayawadanagama	GND	1630	69	556	184	0	11
LK-1109245	Aruppitiya	Aruppitiya	GND	1966	28	36	58	0	9
LK-1109250	Asiri Uyana	Asiri Uyana	GND	2309	50	70	164	35	14
LK-1109255	Battaramulla South	Battaramulla South	GND	1278	49	22	82	26	2
LK-1109260	Rajamalwatta	Rajamalwatta	GND	1589	67	28	21	22	0
LK-1109265	Pahalawela	Pahalawela	GND	3330	101	105	452	39	2
LK-1109270	Wickramasinghapura	Wickramasinghapura	GND	2954	131	198	132	59	1
LK-1109275	Wellangiriya	Wellangiriya	GND	3860	83	65	222	81	0
LK-1109280	Hokandara South	Hokandara South	GND	6206	46	17	210	53	0
LK-1109285	Athurugiriya South	Athurugiriya South	GND	4443	36	17	40	39	0
LK-1112	Homagama	Homagama	DSD	270923	2843	1565	3518	1551	371
LK-1112005	Jalthara	Jalthara	GND	8745	103	23	157	79	1
LK-1112010	Henpita	Henpita	GND	1699	27	0	17	0	8
LK-1112015	Atigala West	Atigala West	GND	2082	27	10	33	0	3
LK-1112020	Atigala East	Atigala East	GND	2320	34	0	78	0	14
LK-1112025	Batawala	Batawala	GND	2643	25	0	11	34	0
LK-1112030	Walpita	Walpita	GND	2290	0	0	36	19	7
LK-1112035	Nawalamulla	Nawalamulla	GND	3911	13	0	20	27	7
LK-1112040	Meegasmulla	Meegasmulla	GND	3733	148	14	32	21	0
LK-1112045	Habarakada North	Habarakada North	GND	3406	20	0	28	0	9
LK-1112050	Mullegama North	Mullegama North	GND	1485	13	0	15	0	10
LK-1112055	Mullegama South	Mullegama South	GND	4025	26	10	36	18	0
LK-1112060	Habarakada South	Habarakada South	GND	2884	37	29	34	0	4
LK-1112065	Panagoda Town	Panagoda Town	GND	1818	14	0	11	0	11
LK-1112070	Henawatta	Henawatta	GND	8283	89	20	156	44	0
LK-1112075	Meegoda North	Meegoda North	GND	3269	39	12	36	0	6
LK-1112080	Panaluwa	Panaluwa	GND	5558	47	32	78	35	0
LK-1112085	Watareka North	Watareka North	GND	5201	19	24	57	39	0
LK-1112090	Meegoda South	Meegoda South	GND	2404	16	0	27	0	9
LK-1112095	Godagama North	Godagama North	GND	1416	19	0	0	0	23
LK-1112100	Panagoda West	Panagoda West	GND	3255	0	0	37	11	16
LK-1112105	Panagoda East	Panagoda East	GND	157	0	0	0	0	0
LK-1112110	Habarakada Watta	Habarakada Watta	GND	2923	16	12	32	30	1
LK-1112115	Homagama North	Homagama North	GND	2142	22	14	30	0	6
LK-1112120	Homagama West	Homagama West	GND	3618	36	10	40	10	1
LK-1112125	Homagama South	Homagama South	GND	3579	13	16	26	19	0
LK-1112130	Galavilawatta North	Galavilawatta North	GND	3373	51	18	74	11	0
LK-1112135	Homagama Town	Homagama Town	GND	2224	30	26	24	26	0
LK-1112140	Homagama East	Homagama East	GND	2379	22	0	23	11	8
LK-1112145	Pitipana Town	Pitipana Town	GND	3069	28	42	37	25	1
LK-1112150	Godagama South	Godagama South	GND	3532	18	0	43	14	6
LK-1112155	Kurunduwatta	Kurunduwatta	GND	4137	37	0	39	38	6
LK-1112160	Gehenuwala	Gehenuwala	GND	1924	16	0	0	0	21
LK-1112165	Watareka South	Watareka South	GND	6911	36	34	89	37	2
LK-1112170	Ovitigama	Ovitigama	GND	5281	25	0	45	59	4
LK-1112175	Kandanawatta	Kandanawatta	GND	3245	43	0	44	22	6
LK-1112180	Kiriberiyakele	Kiriberiyakele	GND	3392	19	0	20	13	10
LK-1112185	Mawathgama	Mawathgama	GND	2934	18	0	19	0	11
LK-1112190	Katuwana	Katuwana	GND	4589	95	16	88	18	0
LK-1112195	Galavilawatta South	Galavilawatta South	GND	3280	39	15	45	11	1
LK-1112200	Niyandagala	Niyandagala	GND	3836	60	0	40	35	13
LK-1112205	Hiripitiya	Hiripitiya	GND	5114	69	0	44	13	15
LK-1112210	Mambulgoda	Mambulgoda	GND	2692	59	10	42	25	0
LK-1112215	Kithulhena	Kithulhena	GND	1677	16	19	25	28	0
LK-1112220	Siddamulla North	Siddamulla North	GND	2326	32	26	99	23	0
LK-1112225	Siddamulla South	Siddamulla South	GND	2434	15	19	62	28	4
LK-1112230	Mattegoda West	Mattegoda West	GND	4877	55	101	129	79	1
LK-1112235	Mattegoda Central 'A'	Mattegoda Central 'A'	GND	1521	22	184	97	27	0
LK-1112240	Mattegoda East	Mattegoda East	GND	3613	50	111	49	45	2
LK-1112245	Brahmanagama	Brahmanagama	GND	5203	78	0	60	53	9
LK-1112250	Deepangoda	Deepangoda	GND	3698	18	15	41	22	0
LK-1112255	Magammana West	Magammana West	GND	3173	54	0	29	11	4
LK-1112260	Magammana East	Magammana East	GND	5521	34	14	112	22	1
LK-1112265	Uduwana	Uduwana	GND	3833	45	10	36	0	3
LK-1112270	Prasannapura	Prasannapura	GND	3209	24	0	23	0	6
LK-1112275	Pitipana North	Pitipana North	GND	5301	126	173	73	20	0
LK-1112280	Suwapubudugama	Suwapubudugama	GND	2361	13	0	16	12	1
LK-1112285	Pitipana South	Pitipana South	GND	3580	24	0	26	0	9
LK-1112290	Dolahena	Dolahena	GND	5330	46	21	77	0	5
LK-1112295	Diyagama East	Diyagama East	GND	2038	11	0	12	0	7
LK-1112300	Diyagama West	Diyagama West	GND	3060	71	82	34	0	7
LK-1112305	Kirigampamunuwa	Kirigampamunuwa	GND	3758	41	55	43	43	0
LK-1112310	Mattegoda Central 'B'	Mattegoda Central 'B'	GND	2315	11	167	130	86	0
LK-1112315	Siyambalagoda North	Siyambalagoda North	GND	4662	41	54	60	33	0
LK-1112320	Kudamaduwa	Kudamaduwa	GND	3528	24	57	80	36	0
LK-1112325	Sangharama	Sangharama	GND	2400	18	0	23	23	9
LK-1112330	Siyambalagoda South	Siyambalagoda South	GND	2405	35	15	41	12	0
LK-1112335	Rilawala	Rilawala	GND	1994	31	0	13	0	7
LK-1112340	Kahathuduwa West	Kahathuduwa West	GND	3048	33	15	17	12	1
LK-1112345	Kiriwattuduwa South	Kiriwattuduwa South	GND	3601	24	0	30	11	3
LK-1112350	Kiriwattuduwa North	Kiriwattuduwa North	GND	2486	15	0	0	23	11
LK-1112355	Moonamale - Yakahaluwa	Moonamale - Yakahaluwa	GND	2963	32	0	27	21	3
LK-1112360	Kithulavila	Kithulavila	GND	4282	85	10	49	25	0
LK-1112365	Kahathuduwa North	Kahathuduwa North	GND	3650	30	0	35	28	6
LK-1112370	Kahathuduwa East	Kahathuduwa East	GND	2492	23	13	21	0	5
LK-1112375	Kahathuduwa South	Kahathuduwa South	GND	3642	12	0	38	0	7
LK-1112380	Undurugoda	Undurugoda	GND	1545	16	0	17	20	2
LK-1112385	Wethara	Wethara	GND	1811	18	0	12	0	2
LK-1112390	Ambalangoda	Ambalangoda	GND	2484	31	0	34	10	4
LK-1112395	Heraliyawala	Heraliyawala	GND	1242	11	0	0	10	12
LK-1112400	Palagama	Palagama	GND	3050	40	0	22	10	0
LK-1112405	Weniwelkola	weniwelkola	GND	6052	70	17	83	34	0
LK-1115	Seethawaka	Seethawaka	DSD	99364	11987	785	7168	2492	332
LK-1115005	Bollathawa	Bollathawa	GND	1791	0	0	15	0	15
LK-1115010	Kanampella West	Kanampella West	GND	1984	15	0	31	12	2
LK-1115015	Kanampella East	Kanampella East	GND	919	140	0	0	20	3
LK-1115020	Manakada	Manakada	GND	617	0	0	0	0	10
LK-1115025	Eswatta North	Eswatta North	GND	1886	0	0	0	0	13
LK-1115030	Kiriwandala North	Kiriwandala North	GND	1285	2373	19	422	429	0
LK-1115035	Kudagama	Kudagama	GND	1669	240	16	0	29	7
LK-1115040	Weralupitiya	Weralupitiya	GND	759	25	0	0	0	11
LK-1115045	Seethagama	Seethagama	GND	2063	456	29	128	66	0
LK-1115050	Avissawella	Avissawella	GND	1192	388	124	78	60	0
LK-1115055	Ukwatta	Ukwatta	GND	1617	622	58	96	121	1
LK-1115060	Agra Pedesa	Agra Pedesa	GND	1671	222	28	48	25	1
LK-1115065	Eswatta South	Eswatta South	GND	1787	15	0	17	0	2
LK-1115070	Ihala Kosgama North	Ihala Kosgama North	GND	2927	66	0	78	55	4
LK-1115075	Thawalgoda	Thawalgoda	GND	1549	10	0	29	15	1
LK-1115080	Muruthagama	Muruthagama	GND	1156	0	0	24	0	7
LK-1115085	Akaravita	Akaravita	GND	1443	0	0	0	0	16
LK-1115090	Kahatapitiya	Kahatapitiya	GND	1222	0	0	13	0	3
LK-1115095	Kalu Aggala	Kalu Aggala	GND	802	349	0	191	44	1
LK-1115100	Salawa	Salawa	GND	2284	77	0	73	67	2
LK-1115105	Pahala Kosgama West	Pahala Kosgama west	GND	2119	32	0	64	26	0
LK-1115110	Pahala Kosgama East	Pahala Kosgama East	GND	2113	56	0	171	0	10
LK-1115115	Ihala Kosgama South	Ihala Kosgama South	GND	1491	46	0	73	15	9
LK-1115120	Miriswatta	Miriswatta	GND	2413	36	0	69	0	14
LK-1115125	Aluth Ambalama	Aluth Ambalama	GND	1784	31	0	105	0	7
