region_id	region_name	region_name_in_data	region_ent_type	protected_well	semi_protected_well	unprotected_well	tube_well	spring_fountain	pipe_borne_nwsdb	pipe_borne_local_authority	pipe_borne_community	pipe_borne_private	tank_river_stream	rain_water	bottled_water	filter_ro	bowser	other
LK-1303290	Narampitiya	Narampitiya	gnd	103	2	0	16	0	613	1	0	2	0	0	0	0	0	0
LK-1303295	Pinwatta	Pinwatta	gnd	58	18	1	9	0	811	1	0	10	0	0	0	0	0	0
LK-1303300	Pinwatta West	Pinwatta West	gnd	37	0	0	9	0	530	1	0	0	0	0	0	0	0	0
LK-1303305	Thalpitiya North	Thalpitiya North	gnd	10	1	2	27	0	573	2	0	1	0	0	0	0	0	0
LK-1303310	Thalpitiya South	Thalpitiya South	gnd	94	4	1	51	0	830	2	0	0	0	0	0	0	0	1
LK-1303315	Pallimankada	Pallimankada	gnd	23	6	1	41	0	701	0	0	0	0	0	0	0	0	0
LK-1303320	Wadduwa West	Wadduwa West	gnd	24	3	0	19	0	312	0	0	0	0	0	0	0	0	0
LK-1303325	Wadduwa East	Wadduwa East	gnd	35	5	0	10	0	544	2	0	0	0	0	1	0	0	0
LK-1303330	Maha Wadduwa	Maha Wadduwa	gnd	365	25	4	27	0	740	3	0	25	0	0	1	0	0	0
LK-1303335	Pattieliya	Pattieliya	gnd	41	0	0	4	0	253	2	0	0	0	0	0	0	0	0
LK-1303340	Kuda Wadduwa	Kuda Wadduwa	gnd	39	0	1	29	0	535	9	0	0	0	0	0	0	0	0
LK-1303345	Wadduwa South	Wadduwa South	gnd	9	2	1	12	0	330	0	0	0	0	0	1	0	0	0
LK-1303350	Molligoda	Molligoda	gnd	50	4	2	160	0	314	1	0	0	0	0	10	0	0	0
LK-1303355	Molligoda North	Molligoda North	gnd	188	8	0	81	0	481	0	0	0	0	0	0	0	0	0
LK-1303360	Molligoda South	Molligoda South	gnd	127	12	0	108	2	450	0	0	0	0	0	1	0	0	0
LK-1306005	Kidelpitiya West	Kidelpitiya West	gnd	282	69	0	10	0	383	0	0	0	0	0	0	0	0	0
LK-1306010	Kidelpitiya East	Kidelpitiya East	gnd	197	5	0	4	1	394	0	0	0	0	0	0	0	0	0
LK-1306015	Senapura	Senapura	gnd	194	74	6	5	0	584	3	0	0	0	0	2	0	0	0
LK-1306020	Newdawa	Newdawa	gnd	378	8	1	2	1	916	12	1	3	0	0	0	0	0	0
LK-1306025	Aluthgama	Aluthgama	gnd	308	5	0	3	0	451	3	0	0	0	0	1	0	0	0
LK-1306030	Alothiyawa	Alothiyawa	gnd	286	9	4	1	0	471	0	0	0	0	0	1	0	0	0
LK-1306035	Walgama North	Walgama North	gnd	219	0	1	0	0	312	0	0	0	0	0	0	0	0	0
LK-1306040	Rerukana	Rerukana	gnd	128	0	0	1	0	189	1	0	0	0	0	0	0	0	0
LK-1306045	Samaranayakapura	Samaranayakapura	gnd	143	6	1	0	0	210	0	0	0	0	0	0	0	0	0
LK-1306050	Kothalawala	Kothalawala	gnd	359	19	0	2	0	608	6	0	1	1	0	0	0	0	0
LK-1306055	Veedagama East	Veedagama East	gnd	113	2	0	2	0	385	1	0	0	0	0	0	0	0	0
LK-1306060	Walgama South	Walgama South	gnd	217	5	0	2	0	281	0	0	0	0	0	0	0	0	0
LK-1306065	Gammanpila	Gammanpila	gnd	244	2	0	2	0	421	8	0	1	1	0	0	0	0	0
LK-1306070	Medagama	Medagama	gnd	261	1	0	1	1	292	1	0	0	0	0	0	0	0	0
LK-1306075	Alubomulla East	Alubomulla East	gnd	288	4	0	3	0	534	0	0	0	0	0	0	0	0	0
LK-1306080	Kuda Aruggoda East	Kuda Aruggoda East	gnd	378	13	2	6	0	612	5	0	1	1	0	0	0	0	0
LK-1306085	Maha Aruggoda	Maha Aruggoda	gnd	276	5	1	4	1	801	4	9	0	1	0	0	0	0	0
LK-1306090	Kuda Aruggoda West	Kuda Aruggoda West	gnd	212	3	0	1	0	463	7	0	0	0	0	1	0	0	0
LK-1306095	Batadombathuduwa	Batadombathuduwa	gnd	317	4	0	5	0	765	3	0	0	0	0	0	0	0	0
LK-1306100	Miriswatta	Miriswatta	gnd	67	5	0	2	0	306	3	0	0	0	0	0	0	0	0
LK-1306105	Wanduramulla West	Wanduramulla West	gnd	87	0	1	3	0	285	0	0	0	0	0	0	0	0	0
LK-1306110	Pinwala East	Pinwala East	gnd	44	5	0	2	0	372	0	0	0	0	0	0	0	0	0
LK-1306115	Pinwala West	Pinwala West	gnd	47	7	1	1	0	399	1	0	1	0	0	0	0	0	1
LK-1306120	Wanduramulla East	Wanduramulla East	gnd	116	0	0	0	0	534	7	0	0	0	0	0	0	0	0
LK-1306125	Mahavila	Mahavila	gnd	163	40	0	3	0	453	4	1	0	0	0	1	0	0	0
LK-1306130	Pamunugama	Pamunugama	gnd	172	1	0	0	0	380	0	0	0	0	0	0	0	0	0
LK-1306135	Alubomulla West	Alubomulla West	gnd	136	1	1	0	0	839	0	0	0	0	0	0	0	0	0
LK-1306140	Rambukkana North	Rambukkana North	gnd	179	3	0	0	0	137	0	0	0	0	0	0	0	0	0
LK-1306145	Kamburugoda West	Kamburugoda West	gnd	187	2	0	2	0	270	4	0	0	0	0	0	0	0	0
LK-1306150	Kamburugoda East	Kamburugoda East	gnd	80	2	0	0	0	113	0	0	0	0	0	0	0	0	0
LK-1306155	Veedagama West	Veedagama West	gnd	186	13	0	2	0	384	0	0	0	0	0	0	0	0	0
LK-1306160	Gelanigama	Gelanigama	gnd	111	6	1	0	0	153	1	0	0	0	0	0	0	0	0
LK-1306165	Raigama South	Raigama South	gnd	160	2	1	1	0	165	0	0	0	0	0	0	0	0	0
LK-1306170	Raigama West	Raigama West	gnd	197	2	0	1	0	270	1	0	1	0	0	0	0	0	0
LK-1306175	Raigama East	Raigama East	gnd	288	11	1	0	0	289	0	0	0	0	0	0	0	0	0
LK-1306180	Raigama North	Raigama North	gnd	213	6	2	4	0	413	0	1	0	0	0	0	0	0	0
LK-1306185	Kolamediriya North	Kolamediriya North	gnd	117	4	0	0	0	259	1	0	0	0	0	0	0	0	0
LK-1306190	Bandaragama East	Bandaragama East	gnd	185	11	0	0	0	267	0	0	0	0	0	0	0	0	0
LK-1306195	Bandaragama	Bandaragama	gnd	60	1	0	2	0	216	0	0	0	0	0	0	0	0	0
LK-1306200	Rambukkana South	Rambukkana South	gnd	174	0	0	0	0	146	0	0	0	0	0	0	0	0	0
LK-1306205	Bolgoda	Bolgoda	gnd	100	3	0	1	0	236	0	1	0	0	0	0	0	0	0
LK-1306210	Mahabellana	Mahabellana	gnd	266	4	0	0	0	376	1	0	0	0	0	0	0	0	0
LK-1306215	Imbulliha	Imbulliha	gnd	237	8	0	5	0	388	3	0	0	0	0	1	0	0	0
LK-1306220	Diganathuduwa	Diganathuduwa	gnd	411	11	0	8	0	325	0	0	1	0	0	0	0	0	0
LK-1306225	Madupitiya	Madupitiya	gnd	118	5	0	31	0	756	3	1	0	0	0	0	0	0	0
LK-1306230	Mahawatta	Mahawatta	gnd	135	3	0	1	0	411	1	0	0	0	0	1	0	0	0
LK-1306235	Bandaragama West	Bandaragama West	gnd	286	23	4	4	0	299	8	0	0	0	0	0	0	0	0
LK-1306240	Yatiyana	Yatiyana	gnd	232	16	1	2	1	401	1	0	0	0	0	0	0	0	0
LK-1306245	Wevita	Wevita	gnd	232	9	0	1	0	327	0	0	0	0	0	0	1	0	0
LK-1306250	Atulugama East	Atulugama East	gnd	148	5	0	0	0	399	3	0	0	0	0	0	0	0	0
LK-1306255	Panape	Panape	gnd	213	2	1	4	0	57	0	0	0	0	0	0	0	0	0
LK-1306260	Galgemandiya	Galgemandiya	gnd	69	1	0	1	0	341	0	0	0	0	0	0	0	0	0
LK-1306265	Atulugama West	Atulugama West	gnd	235	0	0	3	0	178	0	0	0	0	0	0	0	0	0
LK-1306270	Bamunumulla (Muslim)	Bamunumulla (Muslim)	gnd	84	0	0	0	0	234	0	0	0	0	0	0	0	0	0
LK-1306275	Bamunumulla	Bamunumulla	gnd	98	5	1	7	0	85	0	0	0	0	0	0	0	0	0
LK-1306280	Epitamulla	Epitamulla	gnd	101	0	0	0	0	185	0	0	0	0	0	0	0	0	0
LK-1306285	Korawala	Korawala	gnd	126	4	0	0	0	363	3	0	0	0	0	0	0	0	0
LK-1306290	Bogahawatta	Bogahawatta	gnd	81	4	0	0	0	468	0	0	1	0	0	0	0	0	0
LK-1306295	Kimmanthudawa	Kimmanthudawa	gnd	77	3	0	0	0	63	0	154	2	0	0	0	0	0	0
LK-1309005	Kotigamgoda	Kotigamgoda	gnd	557	50	8	2	0	141	0	0	0	0	0	0	0	0	0
LK-1309010	Pahala Millewa North	Pahala Millewa North	gnd	682	5	1	3	0	144	0	13	0	0	0	0	0	0	0
LK-1309015	Pahala Millewa South	Pahala Millewa South	gnd	326	3	1	11	0	108	4	0	0	0	0	0	0	0	0
LK-1309020	Ihala Millewa North	Ihala Millewa North	gnd	499	8	0	2	0	46	1	0	0	0	0	0	0	0	0
LK-1309025	Ihala Millewa South	Ihala Millewa South	gnd	918	17	0	14	0	0	0	0	0	0	0	0	0	0	0
LK-1309030	Thalagala East	Thalagala East	gnd	599	82	6	16	0	86	0	42	0	0	0	0	0	0	0
LK-1309035	Thalagala North	Thalagala North	gnd	1265	82	9	5	0	61	0	0	6	0	0	0	0	0	0
LK-1309040	Thalagala West	Thalagala West	gnd	671	62	2	6	0	345	1	0	0	0	0	0	0	0	0
LK-1309045	Olaboduwa North	Olaboduwa North	gnd	185	18	0	1	0	224	2	45	0	0	0	0	0	0	0
LK-1309050	Koralaima	Koralaima	gnd	421	37	4	4	0	648	0	17	0	0	0	1	0	0	0
LK-1309055	Godigamuwa East	Godigamuwa East	gnd	294	35	3	3	0	749	0	0	3	0	0	0	0	0	0
LK-1309060	Halapitiya	Halapitiya	gnd	346	1	2	1	0	588	3	0	1	0	0	0	0	0	0
LK-1309065	Welmilla	Welmilla	gnd	192	31	0	0	0	337	0	0	0	0	0	0	0	0	0
LK-1309070	Godigamuwa West	Godigamuwa West	gnd	273	0	0	1	0	298	0	0	0	0	0	0	0	0	0
LK-1309075	Palannoruwa	Palannoruwa	gnd	346	64	6	4	0	605	0	1	16	0	0	2	1	0	0
LK-1309080	Olaboduwa South	Olaboduwa South	gnd	201	79	0	1	0	359	1	0	0	0	0	0	0	0	0
LK-1309085	Olaboduwa East	Olaboduwa East	gnd	302	8	0	0	0	196	0	2	0	0	0	0	0	0	0
LK-1309090	Thalagala South	Thalagala South	gnd	532	1	1	5	0	395	1	0	0	0	0	1	0	0	0
LK-1309095	Pannila	Pannila	gnd	374	3	0	1	0	166	0	14	0	0	0	0	0	0	0
LK-1309100	Kahatapitiya	Kahatapitiya	gnd	600	10	0	5	0	78	0	26	0	0	0	4	0	0	0
LK-1309105	Uduwa North	Uduwa North	gnd	448	159	4	21	0	108	1	2	1	0	0	0	0	0	0
LK-1309110	Kidelpitiya	Kidelpitiya	gnd	643	48	1	13	0	171	1	1	0	0	0	0	0	0	0
LK-1309115	Gorokgoda	Gorokgoda	gnd	110	7	2	1	0	28	0	0	0	0	0	0	0	0	0
LK-1309120	Dambara	Dambara	gnd	519	6	0	0	0	0	0	1	0	0	0	0	0	0	0
LK-1309125	Handupelpola	Handupelpola	gnd	340	1	3	1	0	137	0	0	1	0	0	0	0	0	0
LK-1309130	Kuda Uduwa	Kuda Uduwa	gnd	387	1	0	2	0	139	0	0	0	0	0	0	0	0	0
LK-1309135	Maha Uduwa	Maha Uduwa	gnd	452	95	4	1	0	7	0	4	1	0	0	0	0	0	0
LK-1309140	Kananvila North	Kananvila North	gnd	462	2	0	1	0	11	0	0	0	0	0	0	0	0	0
LK-1309145	Batuvita North	Batuvita North	gnd	227	3	0	1	0	78	0	0	0	0	0	0	0	0	0
LK-1309150	Kumbuka East	Kumbuka East	gnd	163	60	10	0	0	350	0	20	17	0	0	0	0	0	0
LK-1309155	Kumbuka South	Kumbuka South	gnd	181	4	3	0	0	253	0	0	0	0	2	0	0	0	0
LK-1309160	Kumbuka North	Kumbuka North	gnd	275	4	1	0	0	386	0	0	1	0	0	1	0	0	0
LK-1309165	Kumbuka West	Kumbuka West	gnd	234	8	1	3	0	498	3	49	11	0	0	0	0	0	0
LK-1309170	Pokunuvita	Pokunuvita	gnd	334	3	0	0	0	364	5	8	0	0	0	1	0	0	0
LK-1309175	Batuvita South	Batuvita South	gnd	255	37	0	1	0	169	0	0	3	0	0	0	0	0	0
LK-1309180	Meemana	Meemana	gnd	465	22	0	4	0	220	4	0	1	0	0	0	0	0	0
LK-1309185	Kananvila South	Kananvila South	gnd	142	0	0	0	0	54	0	31	0	0	0	0	0	0	0
LK-1309190	Uduwa South	Uduwa South	gnd	317	214	1	18	0	156	1	0	1	0	0	0	0	0	0
LK-1309195	Kirigalahena	Kirigalahena	gnd	244	19	3	5	0	172	0	0	0	0	0	0	0	0	0
LK-1309200	Meewanapalana West	Meewanapalana West	gnd	304	85	5	0	0	121	0	0	0	0	0	0	0	0	0
LK-1309205	Meewanapalana East	Meewanapalana East	gnd	183	0	0	0	0	82	0	0	0	0	0	0	0	0	0
LK-1309210	Gurugoda	Gurugoda	gnd	337	15	0	0	0	416	3	2	0	0	0	0	0	0	0
LK-1309215	Munagama East	Munagama East	gnd	285	1	0	1	0	206	0	1	0	0	0	0	0	0	0
LK-1309220	Midellamulahena	Midellamulahena	gnd	481	81	4	3	0	529	2	41	25	0	2	0	0	0	0
LK-1309225	Ovitiyagala	Ovitiyagala	gnd	266	0	0	1	0	143	0	0	0	0	0	0	0	0	0
LK-1309230	Aramanagolla	Aramanagolla	gnd	319	2	0	8	1	401	0	0	0	0	0	0	0	0	0
LK-1309235	Werullahena	Werallahena	gnd	101	0	0	2	0	162	0	0	0	0	0	0	0	0	0
LK-1309240	Kulupana	Kulupana	gnd	79	0	1	0	0	197	0	0	0	0	0	0	0	0	0
LK-1309245	Kanewala	Kanewala	gnd	107	151	19	1	0	268	2	0	0	0	0	0	0	0	0
LK-1309250	Henegama	Henegama	gnd	277	39	2	3	0	338	5	1	1	0	0	0	0	0	0
LK-1309255	Gal Edandugoda	Gal Edandugoda	gnd	71	1	0	0	0	225	0	0	0	0	0	0	0	0	0
LK-1309260	Horana North	Horana North	gnd	95	17	0	0	1	478	1	0	0	2	0	0	0	0	0
LK-1309265	Munagama West	Munagama West	gnd	131	0	0	2	0	187	1	0	0	0	0	0	0	0	0
LK-1309270	Dikhenagama	Dikhenagama	gnd	252	3	1	2	6	253	4	0	0	0	0	0	0	0	0
LK-1309275	Narthanagala	Narthanagala	gnd	407	2	0	2	0	360	0	0	0	0	0	0	0	0	0
LK-1309280	Horana South	Horana South	gnd	61	4	2	3	0	272	2	0	0	0	0	0	0	0	0
LK-1309285	Wewala West	Wewala West	gnd	20	0	0	0	0	318	0	0	0	0	0	0	0	0	0
LK-1309290	Halthotiyawatta	Halthotiyawatta	gnd	47	0	0	1	0	304	5	0	0	0	0	0	0	0	0
LK-1309295	Mahena	Mahena	gnd	307	63	1	10	0	254	1	0	0	0	0	0	0	0	0
LK-1309300	Wewala East	Wewala East	gnd	217	11	0	0	0	295	5	53	0	0	0	0	0	0	0
LK-1309305	Horana East	Horana East	gnd	76	8	6	0	0	281	0	0	0	0	0	0	0	0	0
LK-1310005	Menerigama	Menerigama	gnd	328	4	0	2	0	24	1	3	1	0	0	0	0	0	0
LK-1310010	Arakavila	Arakavila	gnd	280	188	5	12	0	23	0	160	19	0	1	0	0	0	0
LK-1310015	Kandanapitiya	Kandanapitiya	gnd	379	3	0	6	0	78	0	72	0	0	0	0	0	0	0
LK-1310020	Kottiyawatta	Kottiyawatta	gnd	12	25	4	0	94	7	4	159	0	0	0	0	0	0	0
LK-1310025	Kurana North	Kurana North	gnd	87	6	1	0	11	0	1	152	6	4	0	0	0	0	0
LK-1310030	Kurana South	Kurana South	gnd	107	34	4	0	16	0	1	238	17	2	0	0	0	0	0
LK-1310035	Kotigala	Kotigala	gnd	227	17	1	2	0	0	0	38	0	1	0	0	0	0	0
LK-1310040	Handapangoda East	Handapangoda East	gnd	325	8	0	3	0	0	0	5	12	0	0	0	0	0	0
LK-1310045	Handapangoda West	Handapangoda West	gnd	368	10	0	2	0	0	0	3	0	1	0	0	0	0	0
LK-1310050	Kekuladola	Kekuladola	gnd	126	13	0	1	2	0	0	0	0	0	0	0	0	0	0
LK-1310055	Handapangoda South	Handapangoda South	gnd	206	40	2	4	2	1	0	86	3	2	0	0	0	0	0
LK-1310060	Batugampala	Batugampala	gnd	339	3	1	1	0	0	0	62	18	1	0	0	0	0	0
LK-1310065	Raigam Watta	Rayigamwatta	gnd	358	45	16	4	87	4	1	23	83	1	0	0	0	0	0
LK-1310070	Maha Ingiriya	Maha Ingiriya	gnd	441	5	0	3	2	252	1	289	16	2	0	0	0	0	0
LK-1310075	Nambapana	Nambapana	gnd	145	12	0	4	1	2	0	193	3	5	0	0	0	0	0
LK-1310080	Urugala East	Urugala East	gnd	285	18	6	1	12	72	0	155	7	0	0	0	0	0	0
LK-1310085	Ingiriya East	Ingiriya East	gnd	205	1	1	2	0	112	0	110	0	0	0	0	0	0	0
LK-1310090	Ingiriya North	Ingiriya North	gnd	423	3	0	6	0	294	1	1	0	0	0	1	0	0	0
LK-1310095	Nimalagama	Nimalagama	gnd	489	29	6	3	2	345	39	145	25	0	0	0	0	0	0
LK-1310100	Eduragala	Eduragala	gnd	202	4	0	0	12	35	0	45	55	0	0	0	0	0	0
LK-1310105	Maputugala	Maputugala	gnd	621	15	2	1	10	26	0	2	6	1	0	0	0	0	0
LK-1310110	Pelpitigoda	Pelpitigoda	gnd	466	90	6	1	0	0	0	0	1	0	1	0	0	0	0
LK-1310115	Rathmalgoda East	Rathmalgoda East	gnd	307	0	0	1	18	0	0	0	4	1	0	0	0	0	0
LK-1310120	Rathmalgoda West	Rathmalgoda West	gnd	544	54	2	9	0	18	0	22	0	0	0	0	0	0	0
LK-1310125	Poruwadanda West	Poruwadanda West	gnd	576	13	0	5	0	445	1	0	0	0	0	1	0	0	1
LK-1310130	Poruwadanda East	Poruwadanda East	gnd	800	24	7	0	2	176	0	88	5	0	5	2	0	0	0
LK-1310135	Wagawatta	Wagawatta	gnd	487	41	6	2	0	41	0	5	1	0	0	0	0	0	0
LK-1310140	Kekulaliya	Kekulaliya	gnd	183	54	7	0	1	14	0	10	1	0	0	0	0	0	0
LK-1310145	Dombagaskanda	Dombagaskanda	gnd	442	2	0	0	23	1	0	20	1	1	0	0	0	0	0
LK-1310150	Ingiriya West	Ingiriya West	gnd	468	5	4	2	0	94	0	2	0	8	0	0	0	0	0
LK-1310155	Urugala West	Urugala West	gnd	135	3	0	0	0	1	0	376	1	1	0	0	0	0	0
LK-1312005	Ihala Naragala	Ihala Naragala	gnd	258	83	8	6	1	0	0	12	0	0	0	0	0	0	0
LK-1312010	Kobawaka North	Kobawaka North	gnd	351	75	21	4	0	0	0	2	1	0	0	0	0	0	0
LK-1312015	Diwalakada	Diwalakada	gnd	158	82	15	2	2	0	0	12	0	6	0	0	0	0	0
LK-1312020	Meegahakumbura	Meegahakumbura	gnd	191	0	0	0	9	0	0	0	1	0	0	0	0	0	0
LK-1312025	Yahalawatta	Yahalawatta	gnd	170	23	1	1	9	0	0	0	2	0	0	0	0	0	0
LK-1312030	Bothale Gamgoda	Bothale Gamgoda	gnd	133	1	0	0	6	0	0	38	13	6	0	0	0	0	0
LK-1312035	Kongasthenna	Kongasthenna	gnd	352	7	49	3	3	1	1	474	96	2	0	0	0	0	0
LK-1312040	Halwathura	Halwathura	gnd	211	15	3	0	32	0	0	19	11	1	0	0	0	0	0
LK-1312045	Amaragedara North	Amaragedara North	gnd	126	4	9	0	57	0	0	20	2	18	0	0	0	0	0
LK-1312050	Bothale	Bothale	gnd	177	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312055	Bulathsinhala North	Bulathsinhala North	gnd	305	2	0	2	6	0	0	38	0	2	0	0	0	0	0
LK-1312060	Egaloya	Egaloya	gnd	437	91	34	10	1	46	0	20	3	0	0	1	0	0	0
LK-1312065	Kobawaka South	Kobawaka South	gnd	407	45	13	3	16	0	0	0	0	1	0	0	0	0	0
LK-1312070	Ihala Naragala South	Ihala Naragala South	gnd	209	51	41	9	2	0	0	6	4	1	0	0	0	0	0
LK-1312075	Govinna North	Govinna North	gnd	208	34	12	2	0	25	0	1	5	0	0	0	0	0	0
LK-1312080	Pahala Naragala	Pahala Naragala	gnd	251	14	2	1	0	125	0	0	0	0	0	0	0	0	0
LK-1312085	Dewamulla	Dewamulla	gnd	403	2	1	1	0	24	0	34	0	0	0	0	0	0	0
LK-1312090	Govinna South	Govinna South	gnd	483	14	4	1	0	18	0	0	0	0	0	0	0	0	0
LK-1312095	Retiyala	Retiyala	gnd	265	130	9	1	12	9	0	2	10	0	0	0	0	0	0
LK-1312100	Galahena	Galahena	gnd	384	29	7	2	0	1	2	230	4	0	0	1	0	0	0
LK-1312105	Bulathsinhala South	Bulathsinhala South	gnd	268	9	0	1	0	0	0	44	0	0	0	0	0	0	0
LK-1312110	Bulathsinhala	Bulathsinhala	gnd	86	9	0	1	0	0	10	440	2	0	0	0	0	0	0
LK-1312115	Bulathsinhala Central	Bulathsinhala Central	gnd	154	3	3	1	3	0	0	21	0	106	0	0	0	0	0
LK-1312120	Amaragedara South	Amaragedara South	gnd	370	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312125	Delmella	Delmella	gnd	220	65	44	7	36	0	1	38	47	7	0	0	0	0	0
LK-1312130	Udugalakanda	Udugalakanda	gnd	126	4	1	0	72	0	0	109	7	7	0	0	0	0	0
LK-1312135	Niggaha	Niggaha	gnd	69	1	0	0	45	1	0	0	148	11	0	0	0	0	0
LK-1312140	Yatagampitiya	Yatagampitiya	gnd	130	72	16	6	9	0	1	82	2	10	0	0	0	0	0
LK-1312145	Karaldekma	Karaldekma	gnd	96	44	21	13	2	1	6	180	2	0	0	0	0	0	0
LK-1312150	Bulathsinhala East	Bulathsinhala East	gnd	80	37	10	0	0	0	0	252	0	0	0	0	0	0	0
LK-1312155	Damparadugoda	Damparadugoda	gnd	49	3	28	4	28	0	0	64	0	1	0	0	0	0	0
LK-1312160	Pahala Welgama	Pahala Welgama	gnd	145	5	3	2	55	2	0	0	0	2	0	0	0	0	0
LK-1312165	Bulathsinhala West	Bulathsinhala West	gnd	80	5	2	0	0	88	2	267	1	0	0	0	0	0	0
LK-1312170	Diyakaduwa East	Diyakaduwa East	gnd	212	5	2	11	3	0	0	1	5	0	0	0	0	0	0
LK-1312175	Diyakaduwa West	Diyakaduwa West	gnd	93	104	35	4	2	0	0	0	0	14	0	0	0	0	0
LK-1312180	Bogahawatta	Bogahawatta	gnd	63	59	29	0	14	0	0	3	36	13	0	0	0	0	0
LK-1312185	Mahagama North	Mahagama North	gnd	178	59	7	6	4	0	0	3	5	4	0	0	0	0	0
LK-1312190	Demodarawatta	Demodarawatta	gnd	224	40	19	12	67	0	0	69	3	20	0	0	0	0	0
LK-1312195	Thennahena	Thennahena	gnd	37	11	7	0	17	0	0	9	107	4	0	0	0	0	0
LK-1312200	Ihala Welgama	Ihala Welgama	gnd	181	29	6	0	27	0	0	40	87	6	0	1	0	0	0
LK-1312205	Paragoda West	Paragoda West	gnd	258	28	6	0	4	0	0	0	1	11	0	0	0	0	0
LK-1312210	Paragoda East	Paragoda East	gnd	242	1	1	0	44	0	0	100	0	6	0	0	0	0	0
LK-1312215	Molkawa	Molkawa	gnd	152	24	7	4	1	1	0	0	52	1	0	0	0	2	0
LK-1312220	Galahitiya	Galahitiya	gnd	138	21	4	1	0	0	0	0	33	1	0	0	0	0	0
LK-1312225	Mahagama East	Mahagama East	gnd	252	31	2	0	22	0	0	0	0	1	0	0	0	0	0
LK-1312230	Polegoda West	Polegoda West	gnd	251	17	0	0	18	0	0	1	0	38	0	0	0	0	0
LK-1312235	Mahagama West	Mahagama West	gnd	228	0	1	3	50	0	0	0	0	14	0	0	0	0	0
LK-1312240	Pahala Kudaligama	Pahala Kudaligama	gnd	174	38	26	1	26	1	0	3	91	9	1	0	0	0	0
LK-1312245	Ihala Kudaligama	Ihala Kudaligama	gnd	172	48	17	1	22	0	0	6	115	3	2	0	0	0	0
LK-1312250	Weyangalla West	Weyangalla West	gnd	316	26	0	0	0	1	0	6	0	11	0	0	0	0	0
LK-1312255	Weyangalla East	Weyangalla East	gnd	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1312260	Mahagama South	Mahagama South	gnd	139	20	3	2	10	0	0	0	0	79	1	0	0	0	0
LK-1312265	Muduna	Muduna	gnd	99	71	17	2	128	0	0	1	4	45	0	0	0	0	0
LK-1312270	Gamagewatta	Gamagewatta	gnd	140	6	0	1	51	0	0	34	0	3	0	0	0	0	0
LK-1315005	Ilimba	Ilimba	gnd	319	6	0	3	0	162	0	0	0	0	0	0	0	0	0
LK-1315010	Kandana North	Kandana North	gnd	94	14	0	4	0	63	0	0	0	0	0	0	0	0	0
LK-1315015	Kandana South	Kandana South	gnd	118	10	6	1	2	140	0	0	0	0	0	0	0	0	0
LK-1315020	Elawella	Elawella	gnd	348	7	2	1	0	337	0	0	1	0	0	0	0	0	0
LK-1315025	Bellapitiya West	Bellapitiya West	gnd	119	2	0	0	0	179	0	0	0	0	0	0	0	0	0
LK-1315030	Mahena South	Mahena South	gnd	276	36	0	1	0	111	0	20	0	0	0	0	0	0	0
LK-1315035	Bellapitiya East	Bellapitiya East	gnd	261	19	1	1	0	380	1	0	0	0	0	0	0	0	0
LK-1315040	Walpita	Walpita	gnd	295	26	1	78	0	138	0	3	0	0	0	0	0	0	0
LK-1315045	Werawatta	Werawatta	gnd	34	71	12	0	0	50	0	0	0	0	0	0	0	0	0
LK-1315050	Peramunagama	Peramunagama	gnd	143	9	3	0	0	247	0	0	0	0	0	0	0	0	0
LK-1315055	Weliketella	Weliketella	gnd	92	25	1	1	1	142	63	0	0	0	0	0	0	0	0
LK-1315060	Remuna	Remuna	gnd	157	19	7	42	5	69	0	0	6	1	0	0	0	0	0
LK-1315065	Mahayala East	Mahayala East	gnd	110	0	0	0	0	57	0	0	0	0	0	0	0	0	0
LK-1315070	Kananvila	Kananvila	gnd	166	9	2	1	0	86	1	6	1	0	0	4	0	0	0
LK-1315075	Mahayala West	Mahayala West	gnd	175	0	0	3	0	48	0	31	0	0	0	0	0	0	0
LK-1315080	Hallankanda	Hallankanda	gnd	88	1	1	1	0	14	0	20	0	0	0	0	0	0	0
LK-1315085	Koodella	Koodella	gnd	196	7	5	0	0	98	0	0	0	0	0	0	0	0	0
LK-1315090	Madurawala East	Madurawala East	gnd	97	53	3	0	0	11	1	41	0	0	1	0	0	0	0
LK-1315095	Kudayala	Kudayala	gnd	224	32	0	1	0	62	0	15	1	0	0	0	0	0	0
LK-1315100	Pahala Karannagoda	Pahala Karannagoda	gnd	215	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LK-1315105	Anguruwathota	Anguruwathota	gnd	171	98	8	4	1	0	0	116	1	0	0	0	0	0	0
LK-1315110	Madurawala West	Madurawala West	gnd	50	1	0	0	0	30	1	151	0	0	0	0	0	0	0
LK-1315115	Keselhenawa	Keselhenawa	gnd	313	3	0	3	0	27	5	0	0	0	0	0	0	0	0
LK-1315120	Karannagoda	Karannagoda	gnd	249	16	24	4	0	0	0	39	0	0	0	1	0	0	0
LK-1315125	Ihala Karannagoda	Ihala Karannagoda	gnd	112	76	3	0	0	0	0	0	1	0	0	0	0	0	0
LK-1315130	Katuhena	Katuhena	gnd	226	3	2	2	0	0	0	0	0	0	0	0	0	0	0
